predict,label
0.9816482067108154,1.0
0.9969235062599182,1.0
0.9520710110664368,1.0
0.591467022895813,0.0
0.9950592517852783,1.0
0.008490222506225109,0.0
0.09854783117771149,0.0
0.0035825909581035376,0.0
0.9931539297103882,1.0
0.5852665305137634,0.0
0.4556809961795807,0.0
0.988958477973938,1.0
0.6662300825119019,1.0
0.9903954863548279,0.0
0.008221318013966084,0.0
0.019930990412831306,0.0
0.9923036098480225,1.0
0.6814583539962769,1.0
0.9936010241508484,1.0
0.006489004474133253,0.0
0.1655190885066986,0.0
0.9657559990882874,1.0
0.9930525422096252,0.0
0.8077597618103027,0.0
0.027427686378359795,0.0
0.007839801721274853,1.0
0.02940169721841812,1.0
0.9796160459518433,1.0
0.9902443885803223,1.0
0.008103136904537678,0.0
0.009609361179172993,0.0
0.018308687955141068,1.0
0.9841794371604919,1.0
0.9289696216583252,1.0
0.0036956206895411015,0.0
0.010680388659238815,0.0
0.9857573509216309,1.0
0.4925045371055603,0.0
0.013289747759699821,0.0
0.991706371307373,1.0
0.4882829785346985,0.0
0.9644590020179749,1.0
0.02703135274350643,0.0
0.980459451675415,1.0
0.9772742986679077,1.0
0.9956530332565308,1.0
0.00611471151933074,0.0
0.5492852330207825,0.0
0.0042269267141819,0.0
0.17918464541435242,1.0
0.027141859754920006,0.0
0.3535994589328766,0.0
0.9746811389923096,1.0
0.004735132679343224,0.0
0.29448139667510986,0.0
0.09306472539901733,0.0
0.9892393350601196,0.0
0.9940873384475708,1.0
0.8030926585197449,0.0
0.007055445574223995,0.0
0.977973997592926,1.0
0.004024280235171318,0.0
0.06634580343961716,0.0
0.011212320066988468,0.0
0.24458014965057373,0.0
0.985670268535614,0.0
0.9922826886177063,1.0
0.007858546450734138,0.0
0.15986452996730804,0.0
0.9667611718177795,1.0
0.4158572256565094,0.0
0.008385170251131058,0.0
0.013684920035302639,0.0
0.25728151202201843,0.0
0.022630343213677406,0.0
0.9963735938072205,1.0
0.018314264714717865,0.0
0.9931539297103882,1.0
0.0026878088247030973,0.0
0.8680065274238586,1.0
0.987511157989502,1.0
