predict,label
0.9952061772346497,1.0
0.28178906440734863,1.0
0.9951959252357483,1.0
0.04321596026420593,0.0
0.9993366599082947,1.0
0.0011019218945875764,0.0
0.8472403287887573,0.0
0.5277431607246399,0.0
0.0072222016751766205,1.0
0.3480432629585266,0.0
0.9607290029525757,0.0
0.9746375679969788,1.0
0.0015655444003641605,1.0
0.9943887591362,0.0
0.06774663925170898,0.0
0.0024043736048042774,0.0
0.9667857885360718,1.0
0.991401731967926,1.0
0.9984415173530579,1.0
0.0040133073925971985,0.0
0.01569732092320919,0.0
0.9794139266014099,1.0
0.9906304478645325,0.0
0.9451385140419006,0.0
0.0015827956376597285,0.0
0.04799564927816391,1.0
0.03977755457162857,1.0
0.9657749533653259,1.0
0.9952669143676758,1.0
0.04185831919312477,0.0
0.003402544418349862,0.0
0.008150688372552395,1.0
0.9690366387367249,1.0
0.9947209358215332,1.0
0.07987358421087265,0.0
0.0023858367931097746,0.0
0.9015650153160095,1.0
0.019998721778392792,0.0
0.01785813644528389,0.0
0.9122623205184937,1.0
0.025973983108997345,0.0
0.7516721487045288,1.0
0.025795478373765945,0.0
0.9983697533607483,1.0
0.9384938478469849,1.0
0.9546684622764587,1.0
0.0017223606118932366,0.0
0.05770229175686836,0.0
0.17373453080654144,0.0
0.1330728977918625,1.0
0.004522665869444609,0.0
0.002316605532541871,0.0
0.9799672961235046,1.0
0.10152090340852737,0.0
0.8994883894920349,0.0
0.17131438851356506,0.0
0.9998798370361328,0.0
0.9556135535240173,1.0
0.9985337257385254,0.0
0.09522837400436401,0.0
0.1686171293258667,1.0
8.983827865449712e-05,0.0
0.013029880821704865,0.0
0.19227296113967896,0.0
0.10713270306587219,0.0
0.9870391488075256,0.0
0.9923354983329773,1.0
0.0015856578247621655,0.0
0.014764132909476757,0.0
0.9791425466537476,1.0
0.48908179998397827,0.0
0.04009811207652092,0.0
0.0627838522195816,0.0
0.6330195069313049,0.0
0.03724060580134392,0.0
0.9985371828079224,1.0
5.440857057692483e-05,0.0
0.0072222016751766205,1.0
0.0003845746396109462,0.0
0.3974520266056061,1.0
0.9945856928825378,1.0
0.9974395036697388,0.0
0.020277762785553932,0.0
0.9570885300636292,0.0
0.0003623887605499476,0.0
0.992563784122467,1.0
0.003202740801498294,0.0
0.9972144961357117,1.0
0.004672126844525337,0.0
0.0002308920957148075,0.0
0.9831172227859497,1.0
0.008805309422314167,0.0
0.9531751871109009,1.0
0.9618816375732422,1.0
0.01935500279068947,0.0
0.9994376301765442,1.0
0.9993849992752075,1.0
0.9976198077201843,1.0
0.01433889102190733,1.0
0.9404300451278687,1.0
0.7576745748519897,0.0
0.8905004858970642,1.0
0.42582938075065613,1.0
0.0001843301870394498,0.0
0.0037378042470663786,1.0
0.005146180745214224,0.0
0.9993969202041626,1.0
0.0914105549454689,0.0
0.00037093216087669134,0.0
0.00512412516400218,1.0
0.2334163933992386,1.0
0.9763726592063904,1.0
0.048100121319293976,0.0
0.9998499155044556,1.0
0.9959216117858887,1.0
0.1718745231628418,1.0
0.5570358037948608,0.0
0.1176447868347168,1.0
0.9797540307044983,1.0
0.24530521035194397,0.0
0.8900929689407349,1.0
0.9980989098548889,1.0
0.9976217150688171,1.0
0.9531751871109009,1.0
0.994769275188446,1.0
0.9999266862869263,1.0
0.002994840033352375,0.0
0.6097573041915894,1.0
0.002356082433834672,0.0
0.330925315618515,0.0
0.9940137267112732,1.0
0.9788999557495117,1.0
0.09814364463090897,0.0
0.0016843017656356096,0.0
0.007527437526732683,0.0
0.05734062194824219,0.0
0.018127115443348885,0.0
0.11009402573108673,1.0
0.19959402084350586,0.0
0.998887836933136,1.0
0.32285448908805847,1.0
6.980131001910195e-05,0.0
0.8884414434432983,0.0
0.10473793745040894,0.0
0.008851712569594383,1.0
0.9748143553733826,1.0
0.040035564452409744,0.0
0.9720326662063599,1.0
0.9795159697532654,0.0
0.015825914219021797,0.0
0.1519247144460678,1.0
